iso3,year,value
KIR,2003,2258.32313744125
KIR,2004,2199.95258272342
KIR,2005,2184.06094408808
KIR,2006,2264.4516846113
KIR,2007,2286.73943693111
KIR,2008,2172.63601744656
KIR,2009,2138.23987425041
KIR,2010,2119.91176706204
KIR,2011,2150.65854434166
KIR,2012,2242.30105765006
KIR,2013,2382.67559474112
KIR,2014,2381.65349253168
KIR,2015,2616.17635911711
KIR,2016,2762.28741039854
KIR,2017,2822.02092296284
KIR,2018,2875.41766341166
KIR,2019,2926.59366475855
KIR,2020,2839.17274622563
KIR,2021,3024.21029665634
KIR,2022,3127.17745381556
KIR,2023,3175.02475728903
KIR,2024,3275.00186630433
KIR,2025,3363.99521326766
KNA,1990,14326.0410656507
KNA,1991,14084.6831940102
KNA,1992,14557.184258305
KNA,1993,15348.6887799847
KNA,1994,15955.8375010028
KNA,1995,16596.2656266287
KNA,1996,17340.2234624221
KNA,1997,18288.4943671657
KNA,1998,17963.6992379347
KNA,1999,18291.4229188676
KNA,2000,19840.5800645267
KNA,2001,20648.7889741472
KNA,2002,20813.4050029806
KNA,2003,19927.1818314137
KNA,2004,20661.3458642993
KNA,2005,22612.7126559455
KNA,2006,23258.9842253211
KNA,2007,23330.0442404195
KNA,2008,25898.7823620981
KNA,2009,24973.8045286303
KNA,2010,24997.5672513428
KNA,2011,25380.0087348215
KNA,2012,25114.0572603244
KNA,2013,26532.1016561725
KNA,2014,28530.3072249013
KNA,2015,28729.566447667
KNA,2016,29867.0265589791
KNA,2017,29948.9200065682
KNA,2018,30576.2486749244
KNA,2019,31512.1943105684
KNA,2020,26736.9283563771
KNA,2021,26896.6177065978
KNA,2022,29749.8700864823
KNA,2023,30616.577281386
KNA,2024,30656.4410109367
KNA,2025,31427.6630825717
KOR,1990,14377.8839203268
KOR,1991,15784.4668669974
KOR,1992,16613.4907015983
KOR,1993,17595.9036148432
KOR,1994,19052.2990926264
KOR,1995,20697.8969808345
KOR,1996,22139.7963785414
KOR,1997,23311.0420901741
KOR,1998,22000.3387603516
KOR,1999,24382.2508517369
KOR,2000,26404.1588575745
KOR,2001,27440.6564915847
KOR,2002,29395.2766036796
KOR,2003,30142.4605585814
KOR,2004,31579.5283048867
KOR,2005,32886.0472450743
KOR,2006,34429.6222013137
KOR,2007,36257.3401689702
KOR,2008,37064.1518484106
KOR,2009,37176.1939270969
KOR,2010,39574.0500732947
KOR,2011,40719.2273771671
KOR,2012,41537.6728611117
KOR,2013,42709.9751857887
KOR,2014,43806.9250985661
KOR,2015,44849.106767089
KOR,2016,46088.2430785383
KOR,2017,47536.7898568851
KOR,2018,48834.4471157733
KOR,2019,49790.8679884821
KOR,2020,49374.0926148025
KOR,2021,51718.2518656631
KOR,2022,53228.6035655365
KOR,2023,54029.3434990785
KOR,2024,55070.9386194121
KOR,2025,55697.0848086328
KWT,1990,38932.9435275146
KWT,1991,28633.9695922465
KWT,1992,43266.9328651676
KWT,1993,56684.1863309395
KWT,1994,61753.8489990065
KWT,1995,64093.5178778949
KWT,1996,62665.2243536425
KWT,1997,62151.9518270333
KWT,1998,62450.0884424765
KWT,1999,59533.9542752452
KWT,2000,60585.3026788164
KWT,2001,59099.6653133601
KWT,2002,59348.6172741565
KWT,2003,67984.3145062554
KWT,2004,73298.0621819477
KWT,2005,78193.9012127585
KWT,2006,79521.3484338455
KWT,2007,79474.7611346377
KWT,2008,77036.5083833055
KWT,2009,67896.2680451995
KWT,2010,62956.2152904125
KWT,2011,64844.5019019408
KWT,2012,64908.262639237
KWT,2013,62458.8089221249
KWT,2014,60065.6544076232
KWT,2015,57763.5174574395
KWT,2016,56936.620842726
KWT,2017,52285.5871175696
KWT,2018,51623.8078622052
KWT,2019,51380.6455354631
KWT,2020,49372.8187938552
KWT,2021,50651.9575337091
KWT,2022,51379.8833194119
KWT,2023,47790.1933239144
KWT,2024,46664.2195116056
KWT,2025,48253.963885132
LAC,1990,12355.3054990239
LAC,1991,12513.826042173
LAC,1992,12586.8045095486
LAC,1993,12942.1253667728
LAC,1994,13406.2896778261
LAC,1995,13245.8298079587
LAC,1996,13535.3863903502
LAC,1997,14033.9004995701
LAC,1998,14203.2697588857
LAC,1999,14044.8795352472
LAC,2000,14331.7839148575
LAC,2001,14150.3174722497
LAC,2002,14013.3139307931
LAC,2003,14161.0919133732
LAC,2004,14714.1889558771
LAC,2005,15100.9407755949
LAC,2006,15689.2144065463
LAC,2007,16321.8321811757
LAC,2008,16733.096469667
LAC,2009,16146.6158745104
LAC,2010,17037.1271662537
LAC,2011,17612.8529378709
LAC,2012,17843.9103583108
LAC,2013,18162.1070321562
LAC,2014,18231.5556349808
LAC,2015,18116.8775494236
LAC,2016,17879.6160960042
LAC,2017,18078.2959124229
LAC,2018,18213.6232664927
LAC,2019,18195.6679220187
LAC,2020,16883.6083104718
LAC,2021,17991.1283749974
LAC,2022,18604.9631264863
LAC,2023,18872.9989096637
LAC,2024,19114.9636573284
LAC,2025,19409.3062576196
LAO,1990,2005.50049410401
LAO,1991,2033.58258303281
LAO,1992,2088.02004083238
LAO,1993,2152.2765966407
LAO,1994,2267.78215521397
LAO,1995,2368.05475182536
LAO,1996,2473.77285753148
LAO,1997,2589.20762864101
LAO,1998,2642.56618699585
LAO,1999,2786.52039703471
LAO,2000,2899.01961879748
LAO,2001,3015.63258480614
LAO,2002,3143.22327579556
LAO,2003,3282.9853971272
LAO,2004,3441.16999706515
LAO,2005,3630.55878769378
LAO,2006,3881.53736632657
LAO,2007,4112.25301659759
LAO,2008,4367.162880257
LAO,2009,4625.07173324518
LAO,2010,4946.10563678173
LAO,2011,5266.87866924206
LAO,2012,5608.96956337059
LAO,2013,5974.47368943414
LAO,2014,6341.2122967032
LAO,2015,6703.74124348885
LAO,2016,7063.25545347926
LAO,2017,7432.4596330485
LAO,2018,7775.08574451883
LAO,2019,8075.27502377003
LAO,2020,7995.59502527818
LAO,2021,8080.43553249923
LAO,2022,8183.03286472653
LAO,2023,8372.15591874407
LAO,2024,8600.3245466568
LAO,2025,8872.69396186433
LBN,1990,5345.51209718413
LBN,1991,7828.17201077656
LBN,1992,8924.15264553271
LBN,1993,9695.31549182752
LBN,1994,10294.812771264
LBN,1995,10762.4426963776
LBN,1996,11757.2824887935
LBN,1997,11668.4006854372
LBN,1998,11885.3072278409
LBN,1999,11617.2497708538
LBN,2000,11571.7326041085
LBN,2001,11817.9305012844
LBN,2002,12053.8341563826
LBN,2003,12272.3440677497
LBN,2004,12882.0757995163
LBN,2005,13024.6648924956
LBN,2006,13003.680803908
LBN,2007,13941.5614244767
LBN,2008,14955.1413563252
LBN,2009,16264.3506182706
LBN,2010,17390.7584012958
LBN,2011,17353.1960845294
LBN,2012,17323.3013764282
LBN,2013,16396.4969302163
LBN,2014,15205.873265402
LBN,2015,14980.020515614
LBN,2016,15572.3611739774
LBN,2017,16128.5838196051
LBN,2018,16290.0516478592
LBN,2019,15659.5661040012
LBN,2020,12507.4366368078
LBN,2021,11599.7755083765
LBN,2022,11474.7505845558
LBN,2023,11330.2687387422
LBN,2024,10469.2210966932
LBR,1990,1866.40548125833
LBR,1991,1819.49785292522
LBR,1992,1115.03770816852
LBR,1993,718.683238814764
LBR,1994,563.640361196647
LBR,1995,534.809715165406
LBR,1996,582.677982536092
LBR,1997,1111.93760251371
LBR,1998,1308.40568305294
LBR,1999,1507.31470254594
LBR,2000,1868.17975587618
LBR,2001,1867.11910921753
LBR,2002,1887.64601570733
LBR,2003,1308.15090140274
LBR,2004,1326.53565502695
LBR,2005,1335.61728880785
LBR,2006,1364.60347323709
LBR,2007,1422.10019670004
LBR,2008,1463.12408187297
LBR,2009,1492.99817384053
LBR,2010,1538.85083488512
LBR,2011,1601.03374045996
LBR,2012,1668.97289588776
LBR,2013,1774.5205777394
LBR,2014,1750.1438489328
LBR,2015,1714.09047960464
LBR,2016,1653.31050211233
LBR,2017,1661.30290782171
LBR,2018,1647.97443793846
LBR,2019,1575.76665001238
LBR,2020,1497.37692436272
LBR,2021,1539.20892304674
LBR,2022,1578.99837069175
LBR,2023,1616.92373356695
LBR,2024,1646.05861366601
LBR,2025,1692.92591135475
LBY,1990,18126.5869612606
LBY,1991,20506.8762691578
LBY,1992,19538.138704794
LBY,1993,18434.641128465
LBY,1994,18444.5133617859
LBY,1995,17723.2679211029
LBY,1996,17809.1519222171
LBY,1997,18451.6998451345
LBY,1998,17532.9261043755
LBY,1999,17402.5683820479
LBY,2000,17747.0188855832
LBY,2001,17115.9888564264
LBY,2002,16629.4364346005
LBY,2003,18422.7336032405
LBY,2004,18851.2039109963
LBY,2005,20649.4624580172
LBY,2006,21545.2986384419
LBY,2007,22422.0117594762
LBY,2008,21915.1976208274
LBY,2009,20518.9642412838
LBY,2010,21115.5259846154
LBY,2011,10741.9206751908
LBY,2012,20601.0026641
LBY,2013,16557.500941665
LBY,2014,12499.0829968523
LBY,2015,12195.3486990421
LBY,2016,11831.8257669559
LBY,2017,15428.1164411854
LBY,2018,16385.164476127
LBY,2019,14337.1962987582
LBY,2020,9978.66400110743
LBY,2021,12641.5097714075
LBY,2022,11450.0598552928
LBY,2023,12476.5974944083
LBY,2024,12583.8338726816
LBY,2025,14118.2064418565
LCA,1990,17056.7184904705
LCA,1991,16916.7265576984
LCA,1992,17991.7093213106
LCA,1993,17831.0913239805
LCA,1994,17847.4137671755
LCA,1995,17875.410141117
LCA,1996,18125.3575537673
LCA,1997,17747.9002859129
LCA,1998,18606.5360149924
LCA,1999,18856.576335563
LCA,2000,18638.117705755
LCA,2001,17820.7964312951
LCA,2002,17739.5766779723
LCA,2003,18344.5919258071
LCA,2004,19526.4461369718
LCA,2005,19303.9921315127
LCA,2006,20353.6533720188
LCA,2007,20559.8974830119
LCA,2008,21443.2592977841
LCA,2009,20706.505527623
LCA,2010,20648.7861045765
LCA,2011,21430.0225948015
LCA,2012,21309.2251296295
LCA,2013,20827.2886025849
LCA,2014,21010.6981919895
LCA,2015,20939.8810312364
LCA,2016,21566.3058799575
LCA,2017,22207.2131041263
LCA,2018,22761.1613461447
LCA,2019,22445.2080507874
LCA,2020,17247.9578674753
LCA,2021,19141.3272253168
LCA,2022,22811.2524480383
LCA,2023,23636.0265940253
LCA,2024,24699.9694711589
LCA,2025,24502.9628641276
LCN,1990,12425.5780914071
LCN,1991,12603.5714249853
LCN,1992,12734.9200437577
LCN,1993,13103.0483830762
LCN,1994,13570.0746408401
LCN,1995,13463.6944120733
LCN,1996,13773.1725950955
LCN,1997,14298.0230325412
LCN,1998,14501.2773704622
LCN,1999,14363.687175835
LCN,2000,14662.98009358
LCN,2001,14517.4981001165
LCN,2002,14398.1472983889
LCN,2003,14567.691251088
LCN,2004,15159.8546462837
LCN,2005,15565.1750239356
LCN,2006,16172.0518023451
LCN,2007,16820.2801252913
LCN,2008,17242.6454978629
LCN,2009,16665.1020164418
LCN,2010,17550.7377870024
LCN,2011,18150.5882548775
LCN,2012,18433.7387345819
LCN,2013,18766.917591694
LCN,2014,18852.4281125219
LCN,2015,18762.9039878165
LCN,2016,18550.8729173978
LCN,2017,18744.6242855123
LCN,2018,18893.7989523752
LCN,2019,18883.1868618303
LCN,2020,17508.6173350597
LCN,2021,18696.3210341683
LCN,2022,19355.0766860444
LCN,2023,19651.7333890663
LCN,2024,19954.1496595019
LCN,2025,20286.72849365
LDC,1990,1952.07525314564
LDC,1991,1936.47394486678
LDC,1992,1891.5115404983
LDC,1993,1832.89513349639
LDC,1994,1793.32284426074
LDC,1995,1846.55167883725
LDC,1996,1900.50440579373
LDC,1997,1950.68947966068
LDC,1998,1976.74633745167
LDC,1999,2009.58049558818
LDC,2000,2048.71959919672
LDC,2001,2101.00285697336
LDC,2002,2164.86433866971
LDC,2003,2227.39805845854
LDC,2004,2321.65342191161
LDC,2005,2440.11770369825
LDC,2006,2556.63271986189
LDC,2007,2691.00800844867
LDC,2008,2806.96555455219
LDC,2009,2867.15245697277
LDC,2010,2980.94840851133
LDC,2011,3051.43683302234
LDC,2012,3129.10024240458
LDC,2013,3241.36780220136
LDC,2014,3352.66131202589
LDC,2015,3444.48573373338
LDC,2016,3530.49118814527
LDC,2017,3628.8467447362
LDC,2018,3726.77808267188
LDC,2019,3830.88853350413
LDC,2020,3741.39972817227
LDC,2021,3753.1278014194
LDC,2022,3851.7539627313
LDC,2023,3891.73641004671
LDC,2024,3956.39663716034
LDC,2025,4035.2417552817
LKA,1990,4561.57913260491
LKA,1991,4735.81940022694
LKA,1992,4866.23941152126
LKA,1993,5114.43630395889
LKA,1994,5322.72963126043
LKA,1995,5523.31225392817
LKA,1996,5624.02393649431
LKA,1997,5871.72297556048
LKA,1998,6032.62212629246
LKA,1999,6176.23548454667
LKA,2000,6428.61341889128
LKA,2001,6230.03051863559
LKA,2002,6409.86278892115
LKA,2003,6741.01248848024
LKA,2004,7059.91098067102
LKA,2005,7452.7423412297
LKA,2006,7970.6649101939
LKA,2007,8454.20675331505
LKA,2008,8897.82686005016
LKA,2009,9156.31906481264
LKA,2010,9832.18622335265
LKA,2011,10618.4925999722
LKA,2012,11447.6937737782
LKA,2013,12249.7223347846
LKA,2014,12909.9663068113
LKA,2015,13329.779343882
LKA,2016,13845.6146782218
LKA,2017,14572.4858214616
LKA,2018,14759.8248945226
LKA,2019,14637.4442912676
LKA,2020,13886.6513728689
LKA,2021,14316.1352225567
LKA,2022,13249.0650505201
LKA,2023,13065.0698305722
LKA,2024,13793.0669827677
LKA,2025,14582.7603740374
LMY,1990,4440.58679169367
LMY,1991,4439.30867556387
LMY,1992,4502.70450087412
LMY,1993,4587.73474985262
LMY,1994,4678.32670210015
LMY,1995,4792.63014171768
LMY,1996,4987.6535921003
LMY,1997,5155.3722704368
LMY,1998,5215.30941351259
LMY,1999,5320.55870168961
LMY,2000,5516.65071098444
LMY,2001,5631.10697990246
LMY,2002,5806.43177431994
LMY,2003,6049.20754417552
LMY,2004,6413.33308387559
LMY,2005,6762.59683515012
LMY,2006,7185.63014243261
LMY,2007,7671.7507012782
LMY,2008,7977.46088036183
LMY,2009,8152.22412560338
LMY,2010,8663.85763037059
LMY,2011,9057.29727616674
LMY,2012,9388.20025846692
LMY,2013,9755.16890460974
LMY,2014,10105.0781953344
LMY,2015,10435.5053265179
LMY,2016,10798.4518286632
LMY,2017,11215.7885981508
LMY,2018,11619.79598111
LMY,2019,11942.5710199999
LMY,2020,11605.6207814452
LMY,2021,12294.6891013589
LMY,2022,12688.9670294297
LMY,2023,13155.1620681372
LMY,2024,13612.7879900807
LMY,2025,14102.0915988115
LSO,1990,1422.15056881284
LSO,1991,1494.24032446777
LSO,1992,1571.8270420314
LSO,1993,1602.59633239095
LSO,1994,1675.5977232422
LSO,1995,1709.69433512939
LSO,1996,1786.182290166
LSO,1997,1837.69657049966
LSO,1998,1856.69078488714
LSO,1999,1860.70052178612
LSO,2000,1932.15793223415
LSO,2001,2004.03350215955
LSO,2002,2024.78727304864
LSO,2003,2127.37302160132
LSO,2004,2178.66474674332
LSO,2005,2275.01614419256
LSO,2006,2381.02024562073
LSO,2007,2470.31462127885
LSO,2008,2589.16635854686
LSO,2009,2538.19341751854
LSO,2010,2651.37804898226
LSO,2011,2749.31958166573
LSO,2012,2894.22705048142
LSO,2013,2914.37515966739
LSO,2014,2930.61724036206
LSO,2015,2986.95866729879
LSO,2016,3057.26091568162
LSO,2017,2924.68096193272
LSO,2018,2846.41828124649
LSO,2019,2773.28639887236
LSO,2020,2517.11044486593
LSO,2021,2544.78249551214
LSO,2022,2577.54544127769
LSO,2023,2592.4570129526
LSO,2024,2697.62738436647
LSO,2025,2720.95737653412
LTE,1990,6637.56041137622
LTE,1991,6502.05149318433
LTE,1992,6288.47965404527
LTE,1993,6354.66147168961
LTE,1994,6414.78626141477
LTE,1995,6631.61742034211
LTE,1996,6837.45613660664
LTE,1997,7097.32228174139
LTE,1998,7146.05395183814
LTE,1999,7403.98453534758
LTE,2000,7865.40223869989
LTE,2001,8198.53171138037
LTE,2002,8615.35404402717
LTE,2003,9138.18820940943
LTE,2004,9802.55079794057
LTE,2005,10466.0431607711
LTE,2006,11333.0924408752
LTE,2007,12361.2116354473
LTE,2008,13098.0960309932
LTE,2009,13334.5473252508
LTE,2010,14254.5060505905
LTE,2011,15116.23443797
LTE,2012,15849.9797393159
LTE,2013,16550.7608765012
LTE,2014,17214.8266070851
LTE,2015,17784.0628531228
LTE,2016,18377.0584236764
LTE,2017,19161.6836683691
LTE,2018,20046.5223675086
LTE,2019,20852.8824490568
LTE,2020,20730.0029982162
LTE,2021,22189.7622837471
LTE,2022,22842.7930520757
LTE,2023,23803.1520192179
LTE,2024,24850.1716606625
LTE,2025,25875.7314622577
LTU,1990,20594.0623779042
LTU,1991,19392.1950657963
LTU,1992,15286.2039647381
LTU,1993,12866.5897896196
LTU,1994,11690.8861051725
LTU,1995,12168.8332695478
LTU,1996,12878.1001468209
LTU,1997,14050.349878771
LTU,1998,15208.6978530701
LTU,1999,15148.9570325637
LTU,2000,15777.4293800236
LTU,2001,16939.467059225
LTU,2002,18223.4782620215
LTU,2003,20310.7119582322
LTU,2004,21875.6085796224
LTU,2005,23953.8150681702
LTU,2006,26139.2837773621
LTU,2007,29381.9521464971
LTU,2008,30457.3682543436
LTU,2009,26227.5230201039
LTU,2010,26897.7243702338
LTU,2011,29251.8774718539
LTU,2012,30932.0983180261
LTU,2013,32487.0008217277
LTU,2014,33988.0148951198
LTU,2015,35264.7149248316
LTU,2016,36632.0832798438
LTU,2017,38789.2463179035
LTU,2018,41035.4018152732
LTU,2019,43078.7118585461
LTU,2020,43108.1976060283
LTU,2021,45897.3715026327
LTU,2022,46642.5947251086
LTU,2023,46333.9006965206
LTU,2024,47462.0039386975
LTU,2025,48839.5436452948
LUX,1990,81455.0312264957
LUX,1991,87318.4976692868
LUX,1992,87734.2029842352
LUX,1993,90200.6012709212
LUX,1994,92380.4162945065
LUX,1995,92396.3982654612
LUX,1996,92421.5791788935
LUX,1997,96216.9038688184
LUX,1998,101369.82339661
LUX,1999,108186.852973076
LUX,2000,114148.353907645
LUX,2001,116265.230369162
LUX,2002,118764.331507238
LUX,2003,120403.002017933
LUX,2004,123725.755122536
LUX,2005,124871.952523256
LUX,2006,130290.174082751
LUX,2007,138683.319852878
LUX,2008,135814.608862354
LUX,2009,129004.508948877
LUX,2010,131434.360018803
LUX,2011,129887.626962873
LUX,2012,128897.403218507
LUX,2013,129947.336184196
LUX,2014,130249.550482759
LUX,2015,130097.338289025
LUX,2016,133661.734541281
LUX,2017,132169.829576174
LUX,2018,131733.884471489
LUX,2019,132724.754668303
LUX,2020,129865.631871124
LUX,2021,136772.443753292
LUX,2022,132570.832272626
LUX,2023,130048.922273147
LUX,2024,128475.283540415
LUX,2025,127420.601625165
LVA,1990,17508.7871005399
LVA,1991,15376.0911858137
LVA,1992,10582.2074616453
LVA,1993,10255.1419301566
LVA,1994,10656.609005478
LVA,1995,10707.5149969006
LVA,1996,11077.8618422597
LVA,1997,12215.0151940189
LVA,1998,13138.4012524255
LVA,1999,13619.098799485
LVA,2000,14554.2131724037
LVA,2001,15695.906718153
LVA,2002,17096.5594440255
LVA,2003,18717.6675525538
LVA,2004,20574.118201251
LVA,2005,23213.3539355881
LVA,2006,26431.8140222767
LVA,2007,29423.7371235063
LVA,2008,28726.9722869522
LVA,2009,24520.6791475489
LVA,2010,24119.7307848939
LVA,2011,25308.7322074626
LVA,2012,27496.5454583635
LVA,2013,28375.1842887263
LVA,2014,29243.7412502629
LVA,2015,30599.6133134147
LVA,2016,31668.5148442662
LVA,2017,33036.3915943437
LVA,2018,34729.7062763057
LVA,2019,35208.1934590859
LVA,2020,34225.8976044058
LVA,2021,36912.0130602161
LVA,2022,37718.7097958367
LVA,2023,37277.7217221317
LVA,2024,37615.0762450744
LVA,2025,38800.5425281872
MAC,1990,55300.7442649888
MAC,1991,54602.0544901621
MAC,1992,58652.7899194928
MAC,1993,59589.975909516
MAC,1994,60120.6582440409
MAC,1995,60205.7086394147
MAC,1996,59115.2336138336
MAC,1997,58639.5250296819
MAC,1998,55296.5007644986
MAC,1999,53348.0126915655
MAC,2000,55994.760697993
MAC,2001,57173.8590987063
MAC,2002,61625.9560068114
MAC,2003,67994.777526459
MAC,2004,84004.4558061302
MAC,2005,87185.5254441553
MAC,2006,93828.3198758417
MAC,2007,102879.639164559
MAC,2008,102474.668562926
MAC,2009,104911.140336462
MAC,2010,130758.2806979
MAC,2011,155385.324208541
MAC,2012,164239.261923457
MAC,2013,174569.523171267
MAC,2014,162813.439348589
MAC,2015,123194.067291275
MAC,2016,120530.052858314
MAC,2017,133322.632677744
MAC,2018,139541.157248769
MAC,2019,133453.896026037
MAC,2020,59662.4855864551
MAC,2021,73374.4486829589
MAC,2022,59921.441691873
MAC,2023,104815.20003062
MAC,2024,111693.502831434
MAC,2025,117098.274845518
MAR,1990,4418.66015625
MAR,1991,4656.1259765625
MAR,1992,4483.24951171875
MAR,1993,4379.76416015625
MAR,1994,4771.0927734375
MAR,1995,4444.228515625
MAR,1996,4916.47998046875
MAR,1997,4766.1103515625
MAR,1998,5033.92333984375
MAR,1999,5043.6650390625
MAR,2000,5100.11572265625
MAR,2001,5417.57861328125
MAR,2002,5544.07177734375
MAR,2003,5810.05322265625
MAR,2004,5996.39013671875
MAR,2005,6103.42236328125
MAR,2006,6488.673828125
MAR,2007,6620.59033203125
MAR,2008,6901.95068359375
MAR,2009,7063.72705078125
MAR,2010,7210.63671875
MAR,2011,7503.79296875
MAR,2012,7628.64404296875
MAR,2013,7839.0322265625
MAR,2014,7951.79833984375
MAR,2015,8198.80859375
MAR,2016,8141.9404296875
MAR,2017,8450.0087890625
MAR,2018,8611.75
MAR,2019,8768.17578125
MAR,2020,8054.56298828125
MAR,2021,8623.265625
MAR,2022,8690.4482421875
MAR,2023,8915.3515625
MAR,2024,9162.7470703125
MAR,2025,9495.4052734375
MDA,1990,15902.8943232278
MDA,1991,13342.0600237962
MDA,1992,9461.42772606577
MDA,1993,9363.59309935118
MDA,1994,6490.35310271769
MDA,1995,6428.83979448752
MDA,1996,6063.14051693664
MDA,1997,6185.83952473232
MDA,1998,5783.48593751483
MDA,1999,5597.46512850295
MDA,2000,5727.07922525352
MDA,2001,6090.03474356112
MDA,2002,6580.27841436838
MDA,2003,7034.35784911687
MDA,2004,7573.6178454751
MDA,2005,8161.47344724765
MDA,2006,8577.02858037286
MDA,2007,8854.83397616724
MDA,2008,9563.69814290939
MDA,2009,9001.23432081622
MDA,2010,9649.9509930271
MDA,2011,10217.3087761255
MDA,2012,10158.3854676883
MDA,2013,11080.0634585341
MDA,2014,11641.1208436577
MDA,2015,11691.0797484184
MDA,2016,12377.366678394
MDA,2017,13118.8219369605
MDA,2018,13895.5043655692
MDA,2019,14621.2401362286
MDA,2020,13559.2600217483
MDA,2021,15682.0703284653
MDA,2022,15350.3120408391
MDA,2023,15980.5668889856
MDA,2024,16393.8633257184
MDA,2025,17087.1874044819
MDG,1990,1968.27239771424
MDG,1991,1789.84169366249
MDG,1992,1757.29459775259
MDG,1993,1740.29513594203
MDG,1994,1686.34190833351
MDG,1995,1661.27062467061
MDG,1996,1643.32579628891
MDG,1997,1649.44809006306
MDG,1998,1658.88849253066
MDG,1999,1681.35933226493
MDG,2000,1701.44320253582
MDG,2001,1748.50350929178
MDG,2002,1486.43429741771
MDG,2003,1584.74925232364
MDG,2004,1620.11953793293
MDG,2005,1648.17631554009
MDG,2006,1686.86335460016
MDG,2007,1731.61751794976
MDG,2008,1794.40235887329
MDG,2009,1673.15551466723
MDG,2010,1635.24511473059
MDG,2011,1614.55137773785
MDG,2012,1617.79082882481
MDG,2013,1610.6023078966
MDG,2014,1620.357889066
MDG,2015,1627.5806134224
MDG,2016,1648.91226979296
MDG,2017,1669.72764267278
MDG,2018,1678.78623269491
MDG,2019,1707.83153830039
MDG,2020,1545.72714379204
MDG,2021,1577.43246056529
MDG,2022,1602.42805197529
MDG,2023,1629.6055225489
MDG,2024,1659.15030770194
MDG,2025,1668.47702330854
MDV,1990,8945.80478665277
MDV,1991,8799.25510927462
MDV,1992,9120.9918309279
MDV,1993,9378.52243653043
MDV,1994,9866.07502836993
MDV,1995,10894.1730236585
MDV,1996,11495.0988639063
MDV,1997,12210.9687208916
MDV,1998,12884.7223193763
MDV,1999,13449.2026730153
MDV,2000,13738.2809408875
MDV,2001,12977.9990665612
MDV,2002,13689.8065561949
MDV,2003,15316.1192814998
MDV,2004,15958.6557759464
MDV,2005,13942.8753891662
MDV,2006,16829.9768208157
MDV,2007,17439.9504862625
MDV,2008,18344.4866455436
MDV,2009,16230.0089361263
MDV,2010,16730.0144200167
MDV,2011,17581.7676697752
MDV,2012,17390.1474995422
MDV,2013,17986.8907361645
MDV,2014,18765.3592118344
MDV,2015,18829.4481529112
MDV,2016,19345.1792343541
MDV,2017,20036.7165354949
MDV,2018,21072.5805249694
MDV,2019,21855.501224579
MDV,2020,14242.9750701162
MDV,2021,19052.6224904311
MDV,2022,21357.8112511153
MDV,2023,22333.0477138175
MDV,2024,23034.4098404839
MDV,2025,24401.3159253635
MEA,1990,9219.82166050209
MEA,1991,9109.86983671017
MEA,1992,9384.77241913592
MEA,1993,9335.05184735193
MEA,1994,9333.41089422049
MEA,1995,9383.03781172441
MEA,1996,9635.95562657862
MEA,1997,9771.66464455899
MEA,1998,9976.80086991378
MEA,1999,10034.8137620933
MEA,2000,10396.7937182114
MEA,2001,10387.1843453909
MEA,2002,10405.750570078
MEA,2003,10590.2776590084
MEA,2004,11163.9098849067
MEA,2005,11466.1867676249
MEA,2006,11838.3024594452
MEA,2007,12172.6860848971
MEA,2008,12410.3548378055
MEA,2009,12328.590525863
MEA,2010,12644.5287639675
MEA,2011,12878.6633569426
MEA,2012,12998.8237760191
MEA,2013,12974.7088043422
MEA,2014,13125.9569108265
MEA,2015,13274.4834148132
MEA,2016,13660.6647261647
MEA,2017,13738.7112789254
MEA,2018,13857.6977166328
MEA,2019,13875.4354818805
MEA,2020,13261.5451067803
MEA,2021,13667.9618940942
MEA,2022,14260.8818255762
MEA,2023,14315.2058223182
MEA,2024,14391.405949633
MEA,2025,14512.0028970514
MEX,1990,17169.5925859795
MEX,1991,17511.7313112492
MEX,1992,17796.4059662866
MEX,1993,17970.5871869693
MEX,1994,18422.8199296267
MEX,1995,17028.1215022837
MEX,1996,17775.8727889128
MEX,1997,18737.6426464292
MEX,1998,19573.0654561328
MEX,1999,19793.2852863293
MEX,2000,20470.4937669158
MEX,2001,20078.2183931307
MEX,2002,19744.7933675609
MEX,2003,19701.4633898714
MEX,2004,20127.2242902968
MEX,2005,20277.2552852007
MEX,2006,20965.8256087044
MEX,2007,21102.2688338349
MEX,2008,20992.5602662364
MEX,2009,19385.5437251877
MEX,2010,20058.3854882301
MEX,2011,20457.6001677783
MEX,2012,20898.935720908
MEX,2013,20805.3480406564
MEX,2014,21069.7661653886
MEX,2015,21408.9283216195
MEX,2016,21578.263354126
MEX,2017,21777.5225127275
MEX,2018,21997.7730219494
MEX,2019,21704.185952748
MEX,2020,19728.4817827455
MEX,2021,20782.5877440905
MEX,2022,21391.8573698845
MEX,2023,21864.9236104145
MEX,2024,21970.3520412926
MEX,2025,21911.9292842747
MHL,1990,3906.08626688762
MHL,1991,3828.95408868903
MHL,1992,4029.85752552856
MHL,1993,4207.94886487463
MHL,1994,4397.47802009698
MHL,1995,4704.03569964567
MHL,1996,4175.34883541971
MHL,1997,3867.83838576288
MHL,1998,3806.3745586576
MHL,1999,3719.28760761623
MHL,2000,3772.69913192999
MHL,2001,4001.24312059454
MHL,2002,4122.36777186234
MHL,2003,4041.17284358405
MHL,2004,4012.85859698975
MHL,2005,4075.6807928036
MHL,2006,4076.09863045701
MHL,2007,4222.95393537643
